order_id,product_id,product_name,category,quantity,price,order_date,customer_id,customer_name
9226,101,Product A,Category 1,11,10.0,2023-08-03,1449,Joshua Reyes
5945,102,Product B,Category 1,13,20.0,2023-05-06,1420,Nancy Parks
949,101,Product A,Category 1,7,10.0,2023-01-17,1303,Ashley Lopez
4346,102,Product B,Category 1,15,20.0,2023-12-30,1478,Beth Jackson
4715,102,Product B,Category 1,9,20.0,2023-04-29,1518,Luis Keller
6956,103,Product C,Category 2,12,30.0,2023-03-14,1746,Samantha Taylor
4411,101,Product A,Category 1,9,10.0,2023-09-22,1422,Lindsay Miller
8635,101,Product A,Category 1,10,10.0,2023-05-19,1674,Adam Bullock
1306,102,Product B,Category 1,14,20.0,2023-04-25,1027,Destiny Moreno
3245,101,Product A,Category 1,10,10.0,2023-08-08,1673,Destiny Rivas
9197,101,Product A,Category 1,7,10.0,2023-04-20,1545,Bruce Martin
5335,102,Product B,Category 1,8,20.0,2023-10-24,1092,Shawn Zimmerman
9095,101,Product A,Category 1,15,10.0,2023-10-18,1084,Andrea Hayes
4492,104,Product D,Category 2,2,40.0,2023-03-04,1858,James Smith
9544,101,Product A,Category 1,8,10.0,2023-07-24,1942,Joseph Martin
1339,102,Product B,Category 1,7,20.0,2023-09-26,1895,Miranda Taylor
518,102,Product B,Category 1,8,20.0,2023-08-22,1858,James Smith
4453,103,Product C,Category 2,7,30.0,2023-06-28,1179,Michael Sexton
5497,103,Product C,Category 2,10,30.0,2023-05-08,1775,William Camacho
4670,101,Product A,Category 1,15,10.0,2023-04-17,1434,Scott Johnston
4602,102,Product B,Category 1,4,20.0,2023-09-13,1121,Frank West
9547,102,Product B,Category 1,14,20.0,2023-08-13,1842,Christopher Martin
8137,101,Product A,Category 1,13,10.0,2023-07-27,1824,Sandra Walker
1318,101,Product A,Category 1,5,10.0,2023-03-19,1589,Brandi Hill
5597,102,Product B,Category 1,5,20.0,2023-12-20,1480,Kimberly Johnson
8171,101,Product A,Category 1,7,10.0,2023-10-25,1099,Karl Smith
9228,102,Product B,Category 1,6,20.0,2023-10-05,1594,Amanda Bowers
8117,102,Product B,Category 1,1,20.0,2023-03-17,1332,Brittany Lester
2435,102,Product B,Category 1,13,20.0,2023-08-22,1698,Samuel Smith
8925,102,Product B,Category 1,13,20.0,2023-01-21,1880,Jody Cain
3402,103,Product C,Category 2,8,30.0,2023-07-13,1752,Tammy Parrish
4044,102,Product B,Category 1,4,20.0,2023-11-23,1700,Robert Barton
6581,101,Product A,Category 1,7,10.0,2023-05-25,1946,David Ashley
3936,103,Product C,Category 2,3,30.0,2023-12-25,1840,Ian Perkins
4704,103,Product C,Category 2,2,30.0,2023-05-17,1821,Brandi Thompson
5449,104,Product D,Category 2,15,40.0,2023-10-26,1047,Suzanne Avila
4666,103,Product C,Category 2,2,30.0,2023-02-10,1323,Debra Hernandez
4399,102,Product B,Category 1,13,20.0,2023-10-08,1622,Jessica Richmond
6367,101,Product A,Category 1,13,10.0,2023-06-23,1230,Brandon Marsh
6579,103,Product C,Category 2,12,30.0,2023-06-30,1660,Anthony Warren
1577,101,Product A,Category 1,10,10.0,2023-08-22,1557,Nicholas Caldwell
2343,102,Product B,Category 1,8,20.0,2023-07-26,1804,Paul Patterson
5457,104,Product D,Category 2,9,40.0,2023-03-28,1675,Jessica Villa
525,104,Product D,Category 2,2,40.0,2023-05-19,1941,William Carroll
2786,101,Product A,Category 1,6,10.0,2023-09-20,1434,Scott Johnston
7036,101,Product A,Category 1,1,10.0,2023-09-07,1521,Jonathan Jackson
6665,102,Product B,Category 1,2,20.0,2023-08-22,1418,Gary Gonzales
7052,103,Product C,Category 2,11,30.0,2023-08-06,1738,Sabrina Soto
1604,104,Product D,Category 2,7,40.0,2023-06-08,1943,Jason Ortiz
8227,101,Product A,Category 1,3,10.0,2023-03-29,1202,Joseph Stevens
7158,102,Product B,Category 1,1,20.0,2023-11-12,1545,Bruce Martin
8643,101,Product A,Category 1,8,10.0,2023-09-18,1987,Stephanie Patterson
434,104,Product D,Category 2,4,40.0,2023-03-20,1358,Jonathan Franco
5685,103,Product C,Category 2,10,30.0,2023-05-04,1031,Robert Silva
4442,103,Product C,Category 2,10,30.0,2023-01-27,1819,Michele Hamilton
618,102,Product B,Category 1,1,20.0,2023-05-25,1734,Brian Webster
649,101,Product A,Category 1,10,10.0,2023-04-22,1078,Jacob King
9335,102,Product B,Category 1,15,20.0,2023-10-03,1002,Jeffrey Knapp
7381,103,Product C,Category 2,3,30.0,2023-03-17,1286,Kevin Hebert
5863,102,Product B,Category 1,5,20.0,2023-02-20,1945,Deborah Weber
7391,103,Product C,Category 2,13,30.0,2023-10-31,1374,Cynthia Morgan
3950,101,Product A,Category 1,7,10.0,2023-08-23,1729,Karen Moyer
1377,104,Product D,Category 2,1,40.0,2023-04-10,1943,Jason Ortiz
82,101,Product A,Category 1,11,10.0,2023-08-09,1452,Heather Payne
2365,102,Product B,Category 1,14,20.0,2023-03-04,1399,Eric Smith
1188,101,Product A,Category 1,15,10.0,2023-09-11,1251,Christina Clark
8769,102,Product B,Category 1,14,20.0,2023-03-16,1340,Debra Kelly
7414,103,Product C,Category 2,2,30.0,2023-03-23,1310,Regina Turner
8718,101,Product A,Category 1,6,10.0,2023-04-12,1034,Sarah Thomas
9530,102,Product B,Category 1,13,20.0,2023-02-12,1700,Robert Barton
7255,102,Product B,Category 1,8,20.0,2023-11-28,1195,Robert Ellis
1176,102,Product B,Category 1,5,20.0,2023-07-18,1300,Barbara Peterson
4362,102,Product B,Category 1,5,20.0,2023-03-20,1840,Ian Perkins
8921,102,Product B,Category 1,15,20.0,2023-10-01,1317,Sharon Kennedy
6841,101,Product A,Category 1,8,10.0,2023-11-28,1018,Jill Schwartz
1232,101,Product A,Category 1,14,10.0,2023-07-02,1859,Danielle Robinson
8113,102,Product B,Category 1,13,20.0,2023-02-25,1565,Latoya Hayes
5724,102,Product B,Category 1,3,20.0,2023-12-09,1738,Sabrina Soto
9706,101,Product A,Category 1,8,10.0,2023-10-07,1885,Dustin Anderson
430,103,Product C,Category 2,1,30.0,2023-08-23,1314,Shane Garcia
1484,101,Product A,Category 1,4,10.0,2023-01-22,1650,Joshua Turner
3703,101,Product A,Category 1,11,10.0,2023-11-20,1033,Tammy Jones
6961,104,Product D,Category 2,5,40.0,2023-09-11,1639,James Macdonald
2184,102,Product B,Category 1,4,20.0,2023-12-26,1821,Brandi Thompson
3203,103,Product C,Category 2,12,30.0,2023-01-28,1884,Donald Davis
4305,103,Product C,Category 2,15,30.0,2023-04-10,1111,Christopher Smith
3423,101,Product A,Category 1,1,10.0,2023-07-11,1725,Matthew Downs
8592,101,Product A,Category 1,9,10.0,2023-05-16,1572,Nicholas Austin
7950,102,Product B,Category 1,5,20.0,2023-02-09,1690,Ashley Ali
8005,102,Product B,Category 1,13,20.0,2023-08-10,1762,Stephen Douglas
4966,103,Product C,Category 2,2,30.0,2023-03-06,1562,Lisa Thompson
1866,101,Product A,Category 1,4,10.0,2023-08-12,1028,Jeffrey Smith
3342,102,Product B,Category 1,12,20.0,2023-09-30,1547,Lori Bell
4957,102,Product B,Category 1,6,20.0,2023-05-08,1233,Robert Hahn
5370,101,Product A,Category 1,13,10.0,2023-10-23,1808,Abigail Williams
2445,102,Product B,Category 1,10,20.0,2023-03-16,1542,Christy Lynch
606,104,Product D,Category 2,6,40.0,2023-04-03,1112,Rachel Graham
9815,104,Product D,Category 2,4,40.0,2023-10-03,1348,Wendy Small
7380,103,Product C,Category 2,4,30.0,2023-07-03,1457,Carol Wood
2758,101,Product A,Category 1,6,10.0,2023-11-23,1625,Timothy Marshall
7656,101,Product A,Category 1,14,10.0,2023-07-06,1038,Isaac Sexton
6116,103,Product C,Category 2,8,30.0,2023-07-23,1829,Jill Nunez
8638,104,Product D,Category 2,9,40.0,2023-05-08,1540,Tina Thompson
6113,102,Product B,Category 1,1,20.0,2023-09-20,1573,Jimmy Blanchard
8420,101,Product A,Category 1,6,10.0,2023-04-14,1808,Abigail Williams
9807,102,Product B,Category 1,7,20.0,2023-06-13,1243,Patricia Sampson
8436,102,Product B,Category 1,12,20.0,2023-05-05,1919,Erica Russell
235,102,Product B,Category 1,15,20.0,2023-10-03,1757,Cynthia King
790,103,Product C,Category 2,12,30.0,2023-10-25,1038,Isaac Sexton
362,104,Product D,Category 2,10,40.0,2023-11-12,1958,Joseph Irwin
3617,102,Product B,Category 1,7,20.0,2023-07-06,1221,Matthew Hunter
8684,101,Product A,Category 1,8,10.0,2023-09-01,1565,Latoya Hayes
3741,104,Product D,Category 2,14,40.0,2023-11-29,1709,Nicholas Pena
1251,101,Product A,Category 1,9,10.0,2023-07-22,1539,Charles Dixon
7875,101,Product A,Category 1,4,10.0,2023-09-04,1140,Samantha Collins
4714,103,Product C,Category 2,3,30.0,2023-03-20,1412,Michele Myers MD
6344,103,Product C,Category 2,5,30.0,2023-06-25,1959,Elizabeth Jefferson
7682,101,Product A,Category 1,12,10.0,2023-02-02,1094,Lisa Meyer
2065,102,Product B,Category 1,3,20.0,2023-02-04,1037,Kyle Sanchez
4592,101,Product A,Category 1,13,10.0,2023-04-21,1129,Mary Ray
6664,101,Product A,Category 1,12,10.0,2023-03-11,1653,George Harris
4537,102,Product B,Category 1,7,20.0,2023-07-01,1851,Jessica Golden
4887,101,Product A,Category 1,12,10.0,2023-10-17,1570,Andre Patel
4529,101,Product A,Category 1,15,10.0,2023-08-13,1956,Mrs. Sonya Jacobs MD
9063,102,Product B,Category 1,10,20.0,2023-05-22,1620,Barbara Hamilton
9352,102,Product B,Category 1,5,20.0,2023-09-16,1686,Anthony Perez
866,101,Product A,Category 1,1,10.0,2023-09-13,1579,Michele Hicks
5871,101,Product A,Category 1,14,10.0,2023-04-09,1120,Dennis Green
9849,102,Product B,Category 1,10,20.0,2023-01-05,1901,Tammy Kennedy
3194,104,Product D,Category 2,2,40.0,2023-07-29,1130,Tracy Martinez
3647,102,Product B,Category 1,5,20.0,2023-04-17,1457,Carol Wood
5568,104,Product D,Category 2,14,40.0,2023-05-24,1769,Ricky Soto
205,102,Product B,Category 1,1,20.0,2023-03-24,1825,Andrew Sweeney
5363,102,Product B,Category 1,11,20.0,2023-08-03,1811,Ryan Webb
6628,101,Product A,Category 1,9,10.0,2023-10-15,1836,Sarah Murphy
7687,102,Product B,Category 1,9,20.0,2023-09-16,1317,Sharon Kennedy
581,102,Product B,Category 1,12,20.0,2023-01-10,1124,Carrie Crawford
6443,101,Product A,Category 1,15,10.0,2023-11-26,1192,Alicia Reynolds
4737,101,Product A,Category 1,11,10.0,2023-05-31,1827,Sharon Summers
5504,102,Product B,Category 1,6,20.0,2023-07-13,1868,James Martinez
6049,101,Product A,Category 1,3,10.0,2023-07-26,1912,Joann Brown
3963,101,Product A,Category 1,1,10.0,2023-07-16,1420,Nancy Parks
561,101,Product A,Category 1,8,10.0,2023-09-09,1529,Lucas Rogers
5064,102,Product B,Category 1,10,20.0,2023-05-14,1901,Tammy Kennedy
890,104,Product D,Category 2,14,40.0,2023-01-23,1433,Cristian Mcknight
3490,101,Product A,Category 1,9,10.0,2023-11-18,1748,Kelly Cooley
5688,103,Product C,Category 2,14,30.0,2023-05-18,1962,Kaitlyn Douglas
5808,104,Product D,Category 2,10,40.0,2023-05-30,1522,Jack Medina
1509,101,Product A,Category 1,8,10.0,2023-05-03,1362,Jason Hurley
5692,103,Product C,Category 2,5,30.0,2023-08-05,1250,Bruce Walsh
1765,101,Product A,Category 1,12,10.0,2023-02-15,1799,Rita Romero
4631,101,Product A,Category 1,5,10.0,2023-02-26,1524,Joshua Lane
1722,101,Product A,Category 1,14,10.0,2023-01-19,1945,Deborah Weber
1100,104,Product D,Category 2,3,40.0,2023-01-18,1909,Billy Rowland
1913,101,Product A,Category 1,13,10.0,2023-11-04,1375,Grace Lopez
510,103,Product C,Category 2,10,30.0,2023-09-22,1813,Cathy Hanna
279,101,Product A,Category 1,4,10.0,2023-08-20,1180,Joshua Raymond
9109,102,Product B,Category 1,8,20.0,2023-11-25,1003,Katrina White
272,102,Product B,Category 1,8,20.0,2023-08-03,1899,Daniel Smith
9005,101,Product A,Category 1,2,10.0,2023-06-14,1928,Marissa Mendoza
3970,101,Product A,Category 1,2,10.0,2023-02-19,1485,Jonathan Arnold
7108,102,Product B,Category 1,12,20.0,2023-02-27,1663,Miss Crystal Butler
7428,104,Product D,Category 2,9,40.0,2023-07-27,1635,Kevin Saunders
1669,103,Product C,Category 2,7,30.0,2023-04-30,1173,John Shaw
3610,104,Product D,Category 2,4,40.0,2023-07-04,1790,Kathleen Dunn
3141,101,Product A,Category 1,11,10.0,2023-07-25,1313,Crystal Johns
7244,103,Product C,Category 2,14,30.0,2023-05-11,1833,Benjamin Ellis
5820,103,Product C,Category 2,14,30.0,2023-05-28,1406,Lonnie Wolf
9870,103,Product C,Category 2,13,30.0,2023-12-07,1866,Richard Goodman
2942,101,Product A,Category 1,14,10.0,2023-11-26,1240,Troy Phillips
8279,102,Product B,Category 1,15,20.0,2023-07-21,1460,Kelly Haynes
820,101,Product A,Category 1,9,10.0,2023-07-21,1524,Joshua Lane
4780,103,Product C,Category 2,4,30.0,2023-06-03,1713,Jeffery Brown
9442,102,Product B,Category 1,9,20.0,2023-07-08,1760,Elizabeth Wright
7032,101,Product A,Category 1,7,10.0,2023-07-26,1674,Adam Bullock
6783,101,Product A,Category 1,2,10.0,2023-08-24,1346,Kelsey Martinez
9481,104,Product D,Category 2,5,40.0,2023-08-03,1096,Jaime Young
2921,103,Product C,Category 2,8,30.0,2023-11-15,1778,Jennifer Rodriguez
8527,101,Product A,Category 1,14,10.0,2023-08-08,1321,Linda Rivera
7293,104,Product D,Category 2,4,40.0,2023-02-28,1118,Heather Proctor
213,101,Product A,Category 1,10,10.0,2023-11-27,1378,Audrey Davis
9031,102,Product B,Category 1,4,20.0,2023-04-13,1450,Eric Oconnor
1786,102,Product B,Category 1,11,20.0,2023-03-20,1258,Kelsey Gill
7999,103,Product C,Category 2,13,30.0,2023-09-17,1227,Erin Barrera
1386,103,Product C,Category 2,14,30.0,2023-05-18,1147,Kevin Larson
7920,102,Product B,Category 1,4,20.0,2023-06-16,1507,Bryan Myers
4252,102,Product B,Category 1,11,20.0,2023-06-19,1671,Michael King
6923,101,Product A,Category 1,7,10.0,2023-09-18,1304,Justin Morse
1479,102,Product B,Category 1,6,20.0,2023-07-18,1526,Kari Baker
4156,101,Product A,Category 1,11,10.0,2023-06-02,1605,Dawn Rivera
743,102,Product B,Category 1,12,20.0,2023-06-12,1847,Paul Smith
9622,104,Product D,Category 2,15,40.0,2023-05-26,1207,Ashley Powell
7287,103,Product C,Category 2,13,30.0,2023-08-03,1216,Mason Hopkins
5048,104,Product D,Category 2,13,40.0,2023-02-14,1187,Bob Franklin
3925,101,Product A,Category 1,4,10.0,2023-07-02,1892,Elizabeth Mercado
5177,104,Product D,Category 2,12,40.0,2023-02-09,1208,Lisa Smith
2753,103,Product C,Category 2,15,30.0,2023-05-26,1603,Wayne Shaw
5956,102,Product B,Category 1,14,20.0,2023-04-21,1090,Amy Strickland
539,101,Product A,Category 1,13,10.0,2023-10-06,1570,Andre Patel
7925,102,Product B,Category 1,11,20.0,2023-11-16,1665,Michele Sharp
7912,102,Product B,Category 1,15,20.0,2023-10-11,1361,Steven Gray
3383,101,Product A,Category 1,7,10.0,2023-01-24,1989,Jason Smith
695,103,Product C,Category 2,9,30.0,2023-06-28,1134,Tiffany Boyd DVM
7433,101,Product A,Category 1,2,10.0,2023-09-13,1089,Nancy Ruiz
5481,101,Product A,Category 1,9,10.0,2023-12-11,1294,Tammy Robinson
3478,102,Product B,Category 1,3,20.0,2023-11-06,1755,Jessica Craig
3343,104,Product D,Category 2,15,40.0,2023-01-07,1496,Ashley Williams
8462,101,Product A,Category 1,11,10.0,2023-04-18,1603,Wayne Shaw
894,104,Product D,Category 2,1,40.0,2023-09-21,1528,Regina Brown
3075,102,Product B,Category 1,15,20.0,2023-10-23,1322,Janet Estrada
257,101,Product A,Category 1,11,10.0,2023-02-23,1620,Barbara Hamilton
1185,102,Product B,Category 1,14,20.0,2023-02-20,1070,Miss Brittany Boyd
7159,102,Product B,Category 1,14,20.0,2023-11-06,1802,Sarah Moses
371,104,Product D,Category 2,5,40.0,2023-07-04,1246,Jerry Stephens
4010,102,Product B,Category 1,13,20.0,2023-09-11,1913,Diane Adams
7822,101,Product A,Category 1,7,10.0,2023-07-16,1448,Mrs. Alisha Bowers
3674,104,Product D,Category 2,11,40.0,2023-01-02,1625,Timothy Marshall
224,103,Product C,Category 2,6,30.0,2023-06-25,1100,Sarah Evans
8848,101,Product A,Category 1,3,10.0,2023-10-21,1341,Craig Blake
4390,102,Product B,Category 1,14,20.0,2023-11-05,1987,Stephanie Patterson
3760,101,Product A,Category 1,5,10.0,2023-12-15,1053,Hannah Mclaughlin
3107,102,Product B,Category 1,8,20.0,2023-12-09,1032,Jacob Brown
1089,102,Product B,Category 1,13,20.0,2023-12-29,1769,Ricky Soto
1973,103,Product C,Category 2,1,30.0,2023-12-16,1193,Kendra Johns
4616,102,Product B,Category 1,3,20.0,2023-02-28,1126,Anthony Kaiser
9676,101,Product A,Category 1,10,10.0,2023-07-14,1145,James Bauer
8728,102,Product B,Category 1,12,20.0,2023-07-14,1522,Jack Medina
2443,101,Product A,Category 1,8,10.0,2023-09-04,1522,Jack Medina
7902,101,Product A,Category 1,11,10.0,2023-05-11,1578,Robert Green
2603,104,Product D,Category 2,5,40.0,2023-10-16,1972,Jason Vasquez
782,101,Product A,Category 1,9,10.0,2023-01-21,1155,Mark Sanchez
9805,103,Product C,Category 2,8,30.0,2023-10-30,1034,Sarah Thomas
6603,101,Product A,Category 1,12,10.0,2023-04-19,1522,Jack Medina
7185,104,Product D,Category 2,14,40.0,2023-08-24,1934,Lorraine Deleon
8636,101,Product A,Category 1,13,10.0,2023-02-05,1460,Kelly Haynes
7079,104,Product D,Category 2,10,40.0,2023-12-20,1422,Lindsay Miller
7087,103,Product C,Category 2,3,30.0,2023-08-09,1660,Anthony Warren
748,101,Product A,Category 1,5,10.0,2023-10-20,1737,Colleen Mcgee
687,102,Product B,Category 1,5,20.0,2023-12-30,1319,Jennifer Clark
9033,101,Product A,Category 1,12,10.0,2023-11-19,1924,Paul Brown
3832,101,Product A,Category 1,6,10.0,2023-01-25,1591,Jennifer Ford
5520,104,Product D,Category 2,5,40.0,2023-06-26,1331,Katherine Oliver
8209,102,Product B,Category 1,6,20.0,2023-05-19,1245,Michelle Hampton
7726,101,Product A,Category 1,2,10.0,2023-04-08,1297,Russell Gomez
628,102,Product B,Category 1,7,20.0,2023-09-09,1696,Anthony Guzman
8687,101,Product A,Category 1,5,10.0,2023-12-07,1537,Steven Taylor
8236,101,Product A,Category 1,10,10.0,2023-09-11,1783,Adrian Guerra
1892,101,Product A,Category 1,14,10.0,2023-03-08,1813,Cathy Hanna
8786,103,Product C,Category 2,2,30.0,2023-12-09,1182,Zachary Ward
7103,101,Product A,Category 1,15,10.0,2023-09-18,1262,Patricia Garcia
1136,101,Product A,Category 1,10,10.0,2023-07-06,1550,Robert Fox
9070,103,Product C,Category 2,2,30.0,2023-04-19,1814,Kimberly Hamilton
6407,104,Product D,Category 2,1,40.0,2023-12-19,1572,Nicholas Austin
4108,101,Product A,Category 1,12,10.0,2023-08-03,1954,Samantha Moore
3773,102,Product B,Category 1,1,20.0,2023-09-14,1720,Laura Smith
922,102,Product B,Category 1,5,20.0,2023-07-30,1693,Paula Mcguire
5644,104,Product D,Category 2,12,40.0,2023-02-24,1359,Nicole Matthews
9158,101,Product A,Category 1,4,10.0,2023-11-09,1298,Christopher Mullins
3220,102,Product B,Category 1,10,20.0,2023-12-02,1150,Terri Smith
3139,102,Product B,Category 1,5,20.0,2023-05-24,1092,Shawn Zimmerman
2254,103,Product C,Category 2,13,30.0,2023-04-18,1738,Sabrina Soto
9916,101,Product A,Category 1,9,10.0,2023-09-15,1715,James Daniels
9627,103,Product C,Category 2,7,30.0,2023-05-30,1964,Christopher Gonzales
6845,101,Product A,Category 1,6,10.0,2023-07-05,1798,Joel Hill MD
1196,102,Product B,Category 1,1,20.0,2023-01-26,1908,Tony Stephens
4879,101,Product A,Category 1,9,10.0,2023-02-18,1673,Destiny Rivas
8668,104,Product D,Category 2,9,40.0,2023-04-11,1409,Lynn Shields
974,102,Product B,Category 1,12,20.0,2023-05-31,1064,Alexis Price
9959,101,Product A,Category 1,10,10.0,2023-03-08,1477,Louis Harris
4938,101,Product A,Category 1,1,10.0,2023-09-08,1118,Heather Proctor
6881,104,Product D,Category 2,13,40.0,2023-05-02,1700,Robert Barton
1045,102,Product B,Category 1,15,20.0,2023-01-05,1892,Elizabeth Mercado
227,103,Product C,Category 2,15,30.0,2023-05-27,1872,David Krueger
3081,101,Product A,Category 1,5,10.0,2023-06-30,1292,Jamie Pitts
1493,101,Product A,Category 1,4,10.0,2023-07-22,1981,Elizabeth Peters
500,104,Product D,Category 2,8,40.0,2023-06-20,1941,William Carroll
6980,103,Product C,Category 2,10,30.0,2023-03-30,1296,John Walker MD
4285,101,Product A,Category 1,1,10.0,2023-04-08,1124,Carrie Crawford
2091,103,Product C,Category 2,1,30.0,2023-12-09,1382,Dr. Martha Martin
5656,102,Product B,Category 1,8,20.0,2023-06-22,1846,Jonathan Nunez
400,102,Product B,Category 1,2,20.0,2023-05-03,1707,Mr. Nicholas Harris Jr.
7544,103,Product C,Category 2,6,30.0,2023-07-24,1843,Peter Garrison
5916,102,Product B,Category 1,2,20.0,2023-10-14,1802,Sarah Moses
2725,102,Product B,Category 1,6,20.0,2023-09-09,1081,Dana Kennedy
6951,103,Product C,Category 2,2,30.0,2023-11-04,1497,James Myers
2776,101,Product A,Category 1,14,10.0,2023-07-26,1315,Alejandro Davis
5639,101,Product A,Category 1,14,10.0,2023-05-03,1407,Jennifer Brock
5892,101,Product A,Category 1,14,10.0,2023-01-14,1858,James Smith
9004,101,Product A,Category 1,12,10.0,2023-12-21,1805,Joshua Lozano
6459,102,Product B,Category 1,14,20.0,2023-01-19,1924,Paul Brown
7653,101,Product A,Category 1,6,10.0,2023-06-30,1296,John Walker MD
3841,103,Product C,Category 2,3,30.0,2023-05-06,1649,Kimberly Hernandez
2488,102,Product B,Category 1,11,20.0,2023-04-08,1257,Brandon Leon
7302,101,Product A,Category 1,15,10.0,2023-04-21,1140,Samantha Collins
96,102,Product B,Category 1,10,20.0,2023-12-12,1434,Scott Johnston
469,103,Product C,Category 2,1,30.0,2023-06-22,1456,Laura Vance
1195,101,Product A,Category 1,14,10.0,2023-08-23,1092,Shawn Zimmerman
4016,102,Product B,Category 1,6,20.0,2023-02-28,1751,Debbie Roth
5560,101,Product A,Category 1,9,10.0,2023-04-21,1627,Daniel Lopez
5169,102,Product B,Category 1,14,20.0,2023-09-21,1390,Danielle Cross
9034,101,Product A,Category 1,14,10.0,2023-09-14,1361,Steven Gray
955,101,Product A,Category 1,5,10.0,2023-02-09,1870,Joseph Cain
4867,101,Product A,Category 1,7,10.0,2023-08-29,1540,Tina Thompson
7327,103,Product C,Category 2,8,30.0,2023-06-18,1755,Jessica Craig
9951,103,Product C,Category 2,3,30.0,2023-09-23,1642,Bryce Coleman
6330,103,Product C,Category 2,9,30.0,2023-06-04,1068,Tina Thompson
3831,104,Product D,Category 2,10,40.0,2023-08-10,1983,Pamela Griffin MD
2496,101,Product A,Category 1,4,10.0,2023-04-26,1254,Donald Brown MD
9171,101,Product A,Category 1,3,10.0,2023-07-10,1310,Regina Turner
6524,104,Product D,Category 2,7,40.0,2023-12-18,1603,Wayne Shaw
4988,101,Product A,Category 1,13,10.0,2023-08-12,1819,Michele Hamilton
5408,104,Product D,Category 2,1,40.0,2023-03-25,1614,Kathy Young
366,101,Product A,Category 1,2,10.0,2023-08-09,1883,Nicole Barton
1609,101,Product A,Category 1,1,10.0,2023-04-18,1600,Kimberly Gallegos
887,103,Product C,Category 2,3,30.0,2023-01-14,1501,Jane Cruz
5266,101,Product A,Category 1,4,10.0,2023-09-08,1258,Kelsey Gill
2275,103,Product C,Category 2,13,30.0,2023-01-16,1059,Jessica Jackson
9438,104,Product D,Category 2,12,40.0,2023-10-31,1637,Diane Thomas
3904,101,Product A,Category 1,2,10.0,2023-05-06,1694,Kyle Tapia
6197,102,Product B,Category 1,5,20.0,2023-11-05,1698,Samuel Smith
9074,103,Product C,Category 2,12,30.0,2023-07-17,1357,Calvin Brock
3213,102,Product B,Category 1,6,20.0,2023-03-16,1174,Jacob Moore
9630,101,Product A,Category 1,6,10.0,2023-04-28,1088,Anthony Nelson
5452,101,Product A,Category 1,10,10.0,2023-09-18,1611,Matthew Lucas
27,102,Product B,Category 1,15,20.0,2023-06-02,1436,Mary Howard
9084,102,Product B,Category 1,5,20.0,2023-01-30,1390,Danielle Cross
5569,103,Product C,Category 2,5,30.0,2023-03-20,1704,David Sanders
9368,104,Product D,Category 2,3,40.0,2023-08-02,1753,Bradley Townsend
2392,101,Product A,Category 1,8,10.0,2023-09-08,1999,Diane Steele
8229,102,Product B,Category 1,12,20.0,2023-05-25,1795,Devin Beck
6916,101,Product A,Category 1,1,10.0,2023-08-02,1154,Renee Guzman
6844,101,Product A,Category 1,14,10.0,2023-08-30,1426,Andrew Hill
1792,102,Product B,Category 1,3,20.0,2023-11-25,1945,Deborah Weber
4683,101,Product A,Category 1,8,10.0,2023-05-14,1084,Andrea Hayes
8170,101,Product A,Category 1,8,10.0,2023-05-20,1785,Matthew Martinez
7520,102,Product B,Category 1,10,20.0,2023-10-22,1592,Taylor Dawson
6028,102,Product B,Category 1,5,20.0,2023-06-19,1931,William Carson
8360,101,Product A,Category 1,6,10.0,2023-07-12,1208,Lisa Smith
1839,102,Product B,Category 1,1,20.0,2023-12-07,1506,Summer Stevens
5324,102,Product B,Category 1,5,20.0,2023-04-18,1282,Allen Bell
9883,104,Product D,Category 2,7,40.0,2023-09-02,1986,Joseph Vance
5350,103,Product C,Category 2,11,30.0,2023-12-22,1050,Michael Fisher
4064,101,Product A,Category 1,13,10.0,2023-03-15,1647,Ronald Murphy
2646,101,Product A,Category 1,1,10.0,2023-09-10,1233,Robert Hahn
844,101,Product A,Category 1,3,10.0,2023-07-31,1287,David Sanchez
6711,102,Product B,Category 1,2,20.0,2023-10-16,1690,Ashley Ali
7869,103,Product C,Category 2,12,30.0,2023-04-05,1155,Mark Sanchez
1539,101,Product A,Category 1,15,10.0,2023-04-14,1969,Lisa White
5455,102,Product B,Category 1,4,20.0,2023-09-16,1020,Matthew Russell
1851,102,Product B,Category 1,5,20.0,2023-08-23,1995,Kevin Burns
612,104,Product D,Category 2,15,40.0,2023-02-07,1161,Douglas Ortega
7278,103,Product C,Category 2,15,30.0,2023-09-09,1280,Sarah Rivera
9061,102,Product B,Category 1,8,20.0,2023-03-23,1521,Jonathan Jackson
3416,103,Product C,Category 2,15,30.0,2023-10-16,1710,Nicole Caldwell
1476,104,Product D,Category 2,11,40.0,2023-02-26,1939,Donna Ayala
1716,102,Product B,Category 1,15,20.0,2023-04-03,1395,Justin Mccarty
9906,101,Product A,Category 1,15,10.0,2023-09-01,1264,Kathleen Jones
4102,104,Product D,Category 2,11,40.0,2023-03-29,1187,Bob Franklin
8466,101,Product A,Category 1,14,10.0,2023-12-18,1105,Kelly Gross
6682,104,Product D,Category 2,2,40.0,2023-02-28,1169,Mark Stewart
3442,102,Product B,Category 1,9,20.0,2023-04-01,1925,Brenda Smith
1254,101,Product A,Category 1,1,10.0,2023-02-07,1484,Jeffrey Bennett
7701,101,Product A,Category 1,6,10.0,2023-02-06,1566,Linda Henderson
3452,102,Product B,Category 1,14,20.0,2023-02-03,1271,Thomas Wu
